	amendment_author	amendment_number	amendment_purpose	amendment_type	bill_congress	bill_number	bill_title	bill_type	category	chamber	congress	date	nomination_number	nomination_title	number	question	record_modified	requires	result	result_text	session	source_url	subject	type	updated_at	vote_id	bias	ideology
218	Flores of Texas Part B Amendment No. 4	4.0		h-bill	113.0	2231.0		hr	amendment	h	113	2013-06-27T18:32:00-04:00			296	On Agreeing to the Amendment: Amendment 4 to H R 2231		1/2	Agreed to	Agreed to	2013	http://clerk.house.gov/evs/2013/roll296.xml		On the Amendment	2014-06-18T11:21:43-04:00	h296-113.2013	0.6986920703483964	2.1953900048770216
219	Cassidy of Louisiana Part B Amendment No. 5, as Modified	5.0		h-bill	113.0	2231.0		hr	amendment	h	113	2013-06-27T18:36:00-04:00			297	On Agreeing to the Amendment: Amendment 5 to H R 2231		1/2	Agreed to	Agreed to	2013	http://clerk.house.gov/evs/2013/roll297.xml		On the Amendment	2014-06-18T11:21:43-04:00	h297-113.2013	0.4301391662734987	1.1194747209652578
220	Rigell of Virginia Part B Amendment No. 7	7.0		h-bill	113.0	2231.0		hr	amendment	h	113	2013-06-27T18:40:00-04:00			298	On Agreeing to the Amendment: Amendment 7 to H R 2231		1/2	Agreed to	Agreed to	2013	http://clerk.house.gov/evs/2013/roll298.xml		On the Amendment	2014-06-18T11:21:43-04:00	h298-113.2013	0.37341733930166876	1.6656824891005262
221	DeFazio of Oregon Part B Amendment No. 8	8.0		h-bill	113.0	2231.0		hr	amendment	h	113	2013-06-28T10:35:00-04:00			299	On Agreeing to the Amendment: Amendment 8 to H R 2231		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll299.xml		On the Amendment	2014-06-18T11:21:43-04:00	h299-113.2013	-0.8402785388659593	-1.8371274114102323
222					113.0	5.0		hres	procedural	h	113	2013-01-03T14:57:00-05:00			3	On Motion to Table the Motion to Refer: H RES 5 Adopting rules for the One Hundred Thirteenth Congress		1/2	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll003.xml	Adopting rules for the One Hundred Thirteenth Congress	On Motion to Table the Motion to Refer	2014-06-18T11:22:24-04:00	h3-113.2013	-0.4203925108629789	3.170624516230803
223					113.0	325.0		hr	passage	h	113	2013-01-23T13:20:00-05:00			30	On Passage: H R 325 To ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes		1/2	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll030.xml	To ensure the complete and timely payment of the obligations of the United States Government until May 19, 2013, and for other purposes	On Passage of the Bill	2014-06-18T11:22:15-04:00	h30-113.2013	0.8470146210608631	0.4824916241639276
224	Broun of Georgia Part B Amendment No. 9	9.0		h-bill	113.0	2231.0		hr	amendment	h	113	2013-06-28T10:40:00-04:00			300	On Agreeing to the Amendment: Amendment 9 to H R 2231		1/2	Agreed to	Agreed to	2013	http://clerk.house.gov/evs/2013/roll300.xml		On the Amendment	2014-06-18T11:21:43-04:00	h300-113.2013	-0.903562624599005	2.0127381601702505
225	Grayson of Florida Part B Amendment No. 10, as Modified	10.0		h-bill	113.0	2231.0		hr	amendment	h	113	2013-06-28T10:46:00-04:00			301	On Agreeing to the Amendment: Amendment 10 to H R 2231		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll301.xml		On the Amendment	2014-06-18T11:21:43-04:00	h301-113.2013	1.1978916468219882	-1.7594363793065049
226	Capps of California Part B Amendment No. 11	11.0		h-bill	113.0	2231.0		hr	amendment	h	113	2013-06-28T10:50:00-04:00			302	On Agreeing to the Amendment: Amendment 11 to H R 2231		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll302.xml		On the Amendment	2014-06-18T11:21:43-04:00	h302-113.2013	-1.439889316029537	-2.0482482764478647
227					113.0	2231.0		hr	recommit	h	113	2013-06-28T11:14:00-04:00			303	On Motion to Recommit with Instructions: H R 2231 Offshore Energy and Jobs Act		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll303.xml	Offshore Energy and Jobs Act	On the Motion to Recommit	2014-06-18T11:21:43-04:00	h303-113.2013	0.21998167052284068	-3.056661681441147
228					113.0	2231.0		hr	passage	h	113	2013-06-28T11:20:00-04:00			304	On Passage: H R 2231 Offshore Energy and Jobs Act		1/2	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll304.xml	Offshore Energy and Jobs Act	On Passage of the Bill	2014-06-18T11:21:43-04:00	h304-113.2013	0.5621247326723878	1.6436575738085946
229					113.0	1341.0		hr	passage-suspension	h	113	2013-07-08T18:53:00-04:00			305	On Motion to Suspend the Rules and Pass, as Amended: H R 1341 To require the Financial Stability Oversight Council to conduct a study of the likely effects of the differences between the United States and other jurisdictions in implementing the derivatives credit valuation adjustment capital requirement		2/3	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll305.xml	To require the Financial Stability Oversight Council to conduct a study of the likely effects of the differences between the United States and other jurisdictions in implementing the derivatives credit valuation adjustment capital requirement	On Motion to Suspend the Rules and Pass, as Amended	2014-06-18T11:21:43-04:00	h305-113.2013	3.8043449719825397	0.7721663376032843
230					113.0	1564.0		hr	passage-suspension	h	113	2013-07-08T19:01:00-04:00			306	On Motion to Suspend the Rules and Pass, as Amended: H R 1564 To amend the Sarbanes-Oxley Act of 2002 to prohibit the Public Company Accounting Oversight Board from requiring public companies to use specific auditors or require the use of different auditors on a rotating basis		2/3	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll306.xml	To amend the Sarbanes-Oxley Act of 2002 to prohibit the Public Company Accounting Oversight Board from requiring public companies to use specific auditors or require the use of different auditors on a rotating basis	On Motion to Suspend the Rules and Pass, as Amended	2014-06-18T11:21:43-04:00	h306-113.2013	3.529127757914617	1.1198703895008133
231					113.0	1171.0		hr	passage-suspension	h	113	2013-07-08T19:08:00-04:00			307	On Motion to Suspend the Rules and Pass: H R 1171 To amend title 40, United States Code, to improve veterans service organizations access to Federal surplus personal property		2/3	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll307.xml	To amend title 40, United States Code, to improve veterans service organizations access to Federal surplus personal property	On Motion to Suspend the Rules and Pass	2014-06-18T11:21:42-04:00	h307-113.2013	4.431909873257176	-0.0226096901990439
232					113.0	288.0		hres	procedural	h	113	2013-07-09T13:31:00-04:00			308	On Ordering the Previous Question: H RES 288 Providing for consideration of the bill (H.R. 2609) making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2014, and for other purposes		1/2	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll308.xml	Providing for consideration of the bill (H.R. 2609) making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2014, and for other purposes	On Ordering the Previous Question	2014-06-18T11:21:42-04:00	h308-113.2013	-0.4113829685682983	3.1866148507118113
233					113.0	288.0		hres	passage	h	113	2013-07-09T13:40:00-04:00			309	On Agreeing to the Resolution: H RES 288 Providing for consideration of the bill (H.R. 2609) making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2014, and for other purposes		1/2	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll309.xml	Providing for consideration of the bill (H.R. 2609) making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2014, and for other purposes	On the Resolution	2014-06-18T11:21:42-04:00	h309-113.2013	0.6921011583711631	2.0078323216910503
234					113.0	225.0		hr	passage-suspension	h	113	2013-02-04T18:53:00-05:00			31	On Motion to Suspend the Rules and Pass: H R 225 To amend title IV of the Public Health Service Act to provide for a National Pediatric Research Network, including with respect to pediatric rare diseases or conditions		2/3	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll031.xml	To amend title IV of the Public Health Service Act to provide for a National Pediatric Research Network, including with respect to pediatric rare diseases or conditions	On Motion to Suspend the Rules and Pass	2014-06-18T11:22:14-04:00	h31-113.2013	3.518047300228354	-0.6151116062965832
236	Moran of Virginia Amendment No. 1	2.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T18:21:00-04:00			311	On Agreeing to the Amendment: Amendment 2 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll311.xml		On the Amendment	2014-06-18T11:21:42-04:00	h311-113.2013	-1.215787127988787	-2.2967688544331213
237	Moran of Virginia Amendment No. 2	3.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T18:29:00-04:00			312	On Agreeing to the Amendment: Amendment 3 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll312.xml		On the Amendment	2014-06-18T11:21:42-04:00	h312-113.2013	-0.15146894450490034	-1.7982384449007833
238	Takano of California Amendment No. 7	7.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T18:36:00-04:00			313	On Agreeing to the Amendment: Amendment 7 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll313.xml		On the Amendment	2014-06-18T11:21:42-04:00	h313-113.2013	-1.5231770214069242	-1.210122017366967
239	Perry of Pennsylvania Amendment	8.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T18:43:00-04:00			314	On Agreeing to the Amendment: Amendment 8 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll314.xml		On the Amendment	2014-06-18T11:21:42-04:00	h314-113.2013	-0.6815994839835906	-0.16525116187621422
240	Broun of Georgia Amendment	10.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T18:55:00-04:00			315	On Agreeing to the Amendment: Amendment 10 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll315.xml		On the Amendment	2014-06-18T11:21:42-04:00	h315-113.2013	-3.1067024563063526	1.717405116059698
241	Cohen of Tennessee Amendment	11.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T22:28:00-04:00			316	On Agreeing to the Amendment: Amendment 11 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll316.xml		On the Amendment	2014-06-18T11:21:42-04:00	h316-113.2013	-1.2368813486765302	-1.4983859536920874
242	Broun of Georgia Amendment	12.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T22:32:00-04:00			317	On Agreeing to the Amendment: Amendment 12 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll317.xml		On the Amendment	2014-06-18T11:21:42-04:00	h317-113.2013	-2.956076666267789	1.6934145990125913
243	Swalwell of California Amendment	13.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T22:35:00-04:00			318	On Agreeing to the Amendment: Amendment 13 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll318.xml		On the Amendment	2014-06-18T11:21:42-04:00	h318-113.2013	0.7698468656132278	-1.6739931489192053
244	McClintock of California Amendment	14.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T22:39:00-04:00			319	On Agreeing to the Amendment: Amendment 14 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll319.xml		On the Amendment	2014-06-18T11:21:42-04:00	h319-113.2013	-3.076286880349054	1.3016906376369117
245					113.0	297.0		hr	passage-suspension	h	113	2013-02-04T19:02:00-05:00			32	On Motion to Suspend the Rules and Pass: H R 297 To amend the Public Health Service Act to reauthorize support for graduate medical education programs in children’s hospitals		2/3	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll032.xml	To amend the Public Health Service Act to reauthorize support for graduate medical education programs in children’s hospitals	On Motion to Suspend the Rules and Pass	2014-06-18T11:22:14-04:00	h32-113.2013	3.13949593355416	-0.748145247396223
246	Peters of California Amendment	15.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T22:42:00-04:00			320	On Agreeing to the Amendment: Amendment 15 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll320.xml		On the Amendment	2014-06-18T11:21:41-04:00	h320-113.2013	0.075483037801059	-1.509823070680474
247	Perlmutter of Colorado Amendment	16.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T22:46:00-04:00			321	On Agreeing to the Amendment: Amendment 16 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll321.xml		On the Amendment	2014-06-18T11:21:41-04:00	h321-113.2013	-0.7893907728022916	-1.4835534038477096
248	Connolly of Virginia Amendment	17.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T22:49:00-04:00			322	On Agreeing to the Amendment: Amendment 17 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll322.xml		On the Amendment	2014-06-18T11:21:41-04:00	h322-113.2013	-1.1171636476443672	-1.5993304876358505
249	First Takano of California Amendment	19.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T22:52:00-04:00			323	On Agreeing to the Amendment: Amendment 19 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll323.xml		On the Amendment	2014-06-18T11:21:41-04:00	h323-113.2013	-1.3129999938654153	-1.3288143231011422
250	Second Takano of California Amendment	20.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T22:57:00-04:00			324	On Agreeing to the Amendment: Amendment 20 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll324.xml		On the Amendment	2014-06-18T11:21:41-04:00	h324-113.2013	-1.1878472105084934	-1.3079217716720484
251	Heck of Nevada Amendment	21.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T23:01:00-04:00			325	On Agreeing to the Amendment: Amendment 21 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll325.xml		On the Amendment	2014-06-18T11:21:41-04:00	h325-113.2013	-2.0883982801273104	-0.6183028735616808
252	Butterfield of North Carolina Amendment	23.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T23:04:00-04:00			326	On Agreeing to the Amendment: Amendment 23 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll326.xml		On the Amendment	2014-06-18T11:21:41-04:00	h326-113.2013	-1.7070459987649018	-1.259950385792942
253	Foster of Illinois Amendment	27.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-09T23:07:00-04:00			327	On Agreeing to the Amendment: Amendment 27 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll327.xml		On the Amendment	2014-06-18T11:21:41-04:00	h327-113.2013	-1.8128704952029124	-1.195721810215181
254	Hastings of Florida Amendment	26.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-10T14:26:00-04:00			328	On Agreeing to the Amendment: Amendment 26 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll328.xml		On the Amendment	2014-06-18T11:21:41-04:00	h328-113.2013	-1.6823970303640112	-1.3465866365120698
255	Garamendi of California Amendment	28.0		h-bill	113.0	2609.0		hr	amendment	h	113	2013-07-10T14:32:00-04:00			329	On Agreeing to the Amendment: Amendment 28 to H R 2609		1/2	Failed	Failed	2013	http://clerk.house.gov/evs/2013/roll329.xml		On the Amendment	2014-06-18T11:21:41-04:00	h329-113.2013	-2.042408743523243	-1.5026039228883894
256					113.0	48.0		hres	procedural	h	113	2013-02-05T14:30:00-05:00			33	On Ordering the Previous Question: H RES 48 Providing for consideration of the bill (H.R. 444) to require that, if the President’s fiscal year 2014 budget does not achieve balance in a fiscal year covered by such budget, the President shall submit a supplemental unified budget by April 1, 2013, which identifies a fiscal year in which balance is achieved		1/2	Passed	Passed	2013	http://clerk.house.gov/evs/2013/roll033.xml	Providing for consideration of the bill (H.R. 444) to require that, if the President’s fiscal year 2014 budget does not achieve balance in a fiscal year covered by such budget, the President shall submit a supplemental unified budget by April 1, 2013, which identifies a fiscal year in which balance is achieved	On Ordering the Previous Question	2014-06-18T11:22:14-04:00	h33-113.2013	0.3836847807433486	2.719991933024396
